income,education_years,land_owned,age,employment_years,has_collateral,num_dependents,credit_score,district,gender,caste,loan_approved
8378,8,0.4,31,22,1,2,517,Bhopal,1,1,0
19302,0,1.0575,50,13,0,8,567,Lucknow,1,0,0
162226,18,6.26,63,8,1,4,431,Bhopal,0,0,1
84741,0,0.7175,62,7,0,1,482,Pune,1,0,0
13613,8,2.4225,62,27,0,8,463,Mumbai,1,0,0
25177,5,0.609,41,25,0,0,17,Lucknow,1,1,0
41819,6,3.99,32,12,1,7,715,Chennai,0,0,0
107051,11,6.45,48,18,0,5,840,Patna,0,0,1
110687,3,1.58,34,11,0,0,332,Patna,0,1,0
47994,4,8.18,29,35,1,3,631,Patna,0,0,0
161108,9,5.68,39,9,1,2,618,Patna,0,0,1
73291,16,0.168,40,15,0,6,378,Mumbai,0,1,0
107518,0,0.4425,43,19,0,6,645,Chennai,1,0,0
85612,10,2.1625,31,10,0,5,129,Kolkata,1,0,0
39562,0,0.5630000000000001,29,31,1,7,138,Patna,1,1,0
52451,4,0.9500000000000001,67,0,1,6,166,Lucknow,1,1,0
97351,6,0.18,21,0,0,3,266,Patna,1,0,0
53259,0,0.7375,63,21,0,6,522,Delhi,1,0,0
75477,4,0.485,68,30,0,0,564,Jaipur,1,0,0
62977,0,0.554,30,22,0,2,69,Jaipur,1,1,0
128839,6,1.532,35,26,0,1,507,Bhopal,0,1,0
172547,17,1.57,60,20,1,6,528,Mumbai,0,0,1
58973,7,0.643,45,28,0,8,318,Mumbai,1,1,0
20996,10,0.536,55,0,0,4,35,Delhi,1,1,0
61305,15,2.75,58,34,1,8,554,Chennai,0,0,0
124870,8,1.92,61,20,0,7,492,Lucknow,0,1,0
15824,2,2.984,36,16,1,0,514,Bhopal,0,1,0
5571,0,0.205,63,15,1,1,19,Lucknow,1,1,0
9924,5,0.29300000000000004,64,22,0,5,297,Hyderabad,1,1,0
84615,0,3.46,60,5,1,4,320,Bhopal,0,0,0
65131,6,0.747,55,26,0,6,477,Bhopal,1,1,0
74792,0,2.1175,63,28,0,8,591,Mumbai,1,0,0
106353,1,3.76,20,12,0,3,769,Delhi,0,0,0
110648,16,2.97,36,24,0,7,648,Jaipur,0,0,1
40556,5,8.89,37,31,0,3,685,Lucknow,0,0,0
26469,3,0.9990000000000001,42,0,0,2,545,Jaipur,1,1,0
33099,17,6.7,28,34,1,1,745,Lucknow,0,0,1
124089,5,9.9,34,18,1,7,398,Bhopal,0,0,0
124259,5,2.64,66,11,0,7,234,Mumbai,0,1,0
56950,7,0.7330000000000001,52,31,0,2,2,Delhi,1,1,0
62591,0,0.389,31,31,1,0,331,Patna,1,1,0
26876,1,1.0825,56,11,0,5,554,Bhopal,1,0,0
120400,9,1.44,36,32,0,4,785,Bhopal,0,0,1
35480,6,0.8230000000000001,20,20,0,7,218,Bhopal,1,1,0
32880,0,0.931,51,7,0,5,210,Patna,1,1,0
187927,13,6.23,66,13,1,3,795,Lucknow,0,0,1
34518,0,0.34400000000000003,58,0,0,1,231,Mumbai,1,1,0
54514,0,0.15400000000000003,39,0,0,7,147,Kolkata,1,1,0
48133,5,0.6625,55,12,0,4,326,Hyderabad,1,0,0
58676,0,0.255,44,27,0,7,359,Bhopal,1,1,0
66777,3,0.614,38,13,0,4,418,Kolkata,1,1,0
17017,8,0.945,58,31,0,5,416,Bhopal,1,1,0
62057,5,0.048,48,10,0,4,181,Patna,1,1,0
51585,0,0.001,44,16,0,2,209,Jaipur,1,1,0
66929,3,2.4000000000000004,54,2,0,7,429,Hyderabad,0,1,0
147161,17,2.84,19,35,0,2,811,Delhi,0,0,1
183418,12,8.81,64,33,0,3,438,Jaipur,0,0,1
101763,16,1.308,26,10,0,5,410,Kolkata,0,1,0
15155,8,2.9,36,26,0,1,311,Chennai,0,0,0
90317,5,1.08,59,1,0,6,452,Pune,0,1,0
82494,20,1.45,53,5,0,4,787,Patna,0,0,1
32613,0,0.5820000000000001,27,0,0,4,89,Bhopal,1,1,0
65806,8,0.42,57,8,0,4,144,Patna,1,0,0
19142,9,0.42500000000000004,62,31,0,1,537,Jaipur,1,1,0
15656,0,0.4610000000000001,56,5,0,8,59,Delhi,1,1,0
13029,2,0.020000000000000004,24,1,0,2,170,Jaipur,1,1,0
182670,1,0.17,21,32,1,6,746,Lucknow,0,0,1
187886,18,5.2,32,11,1,4,309,Jaipur,0,0,1
56628,0,1.74,29,23,1,4,362,Chennai,1,0,0
27983,0,0.9420000000000001,65,15,0,3,177,Hyderabad,1,1,0
38542,0,0.4475,23,5,0,5,376,Patna,1,0,0
127782,2,1.03,26,4,1,6,609,Patna,0,0,0
76655,5,0.20800000000000002,52,4,0,6,695,Kolkata,0,1,0
55627,0,0.43600000000000005,25,23,0,7,214,Pune,1,1,0
196172,15,6.23,24,32,1,4,329,Pune,0,0,1
44640,6,0.8410000000000001,21,0,0,6,345,Chennai,1,1,0
84838,12,1.7075,30,21,0,3,184,Mumbai,1,0,0
41457,0,0.8320000000000001,36,40,0,8,332,Bhopal,0,1,0
60783,7,0.462,24,8,0,4,39,Lucknow,1,1,0
68798,6,9.1,27,2,0,2,325,Pune,0,0,0
40645,0,0.327,42,4,0,4,272,Delhi,1,1,0
23572,9,0.49900000000000005,61,27,0,8,158,Patna,1,1,0
28935,7,3.8360000000000003,52,17,0,7,180,Delhi,0,1,0
101738,0,2.94,42,22,0,0,258,Bhopal,0,1,0
42438,0,2.9920000000000004,46,34,1,4,407,Kolkata,0,1,0
50653,0,0.252,29,24,0,5,326,Kolkata,1,1,0
36343,0,0.41500000000000004,68,27,0,1,500,Hyderabad,1,1,0
31443,0,0.082,64,8,0,5,474,Mumbai,1,1,0
13494,0,0.6070000000000001,57,30,0,8,354,Pune,1,1,0
29668,7,0.10400000000000001,29,25,0,3,123,Jaipur,1,1,0
47976,7,3.344,69,11,0,2,603,Jaipur,0,1,0
86685,8,3.2600000000000002,23,4,1,8,431,Patna,0,1,0
88712,2,1.335,27,31,0,1,633,Chennai,1,0,0
96634,0,0.564,19,26,0,8,686,Patna,0,1,0
11478,0,0.10400000000000001,62,39,0,1,665,Jaipur,0,1,0
36291,2,0.797,42,4,0,2,477,Patna,1,1,0
89567,15,6.0,24,25,0,6,632,Patna,0,0,1
16520,9,1.7775,57,5,0,1,351,Pune,1,0,0
77823,0,0.76,40,23,0,0,661,Bhopal,1,0,0
192810,3,5.09,65,10,0,8,329,Kolkata,0,0,1
17620,6,2.988,28,37,0,5,352,Patna,0,1,0
13230,3,0.463,53,7,0,8,467,Patna,1,1,0
8503,0,0.601,66,13,1,2,475,Chennai,1,1,0
84999,9,1.975,65,7,0,2,436,Jaipur,1,0,0
110145,10,0.86,68,12,0,2,576,Patna,0,1,1
42189,3,0.165,40,3,0,1,244,Hyderabad,1,0,0
27234,2,1.33,60,9,0,5,199,Bhopal,1,0,0
37899,4,0.155,24,20,1,2,646,Patna,1,0,0
11922,5,0.767,44,9,0,4,522,Bhopal,1,1,0
129611,5,2.8760000000000003,30,1,1,4,575,Chennai,0,1,0
10825,6,0.8820000000000001,68,0,0,2,88,Delhi,1,1,0
109102,14,2.5600000000000005,34,2,0,2,182,Chennai,0,1,0
93684,0,0.1675,49,20,0,0,655,Chennai,1,0,0
7176,0,0.253,43,0,0,5,520,Jaipur,1,1,0
69542,0,0.808,39,2,0,2,70,Chennai,1,1,0
15502,8,0.167,30,3,0,0,138,Mumbai,1,1,0
194272,7,6.98,29,31,0,8,309,Hyderabad,0,0,1
26002,2,7.8,24,3,0,0,814,Jaipur,0,0,0
18815,9,1.32,18,8,0,4,710,Pune,0,1,0
39267,5,0.32200000000000006,50,15,0,4,129,Chennai,1,1,0
72170,0,1.395,69,7,1,1,520,Lucknow,1,0,0
93610,20,8.61,31,16,0,0,520,Lucknow,0,0,1
43642,0,0.8960000000000001,64,21,0,5,616,Kolkata,0,1,0
71307,17,9.41,60,6,0,6,699,Patna,0,0,1
82810,2,1.4975,58,1,0,8,232,Mumbai,1,0,0
35796,0,2.48,34,20,0,7,571,Mumbai,1,0,0
49228,20,0.9,21,35,0,2,517,Bhopal,0,0,0
197947,0,1.27,69,23,0,8,357,Kolkata,0,0,1
177727,20,8.27,68,13,1,0,412,Lucknow,0,0,1
32159,3,2.1625,56,5,0,5,241,Chennai,1,0,0
23036,0,0.44500000000000006,18,16,0,1,407,Hyderabad,1,1,0
107518,5,1.785,58,13,0,8,579,Patna,1,0,0
26709,0,0.868,62,14,0,8,84,Hyderabad,1,1,0
54657,2,0.043000000000000003,41,23,0,7,399,Lucknow,1,1,0
59913,12,2.2960000000000003,51,25,0,6,535,Lucknow,0,1,0
51549,3,3.412,51,26,1,5,278,Delhi,0,1,0
22069,9,0.398,41,3,0,1,520,Patna,1,1,0
93081,0,1.2080000000000002,32,18,0,3,697,Bhopal,0,1,0
60515,5,1.99,34,10,0,6,227,Mumbai,1,0,0
157312,6,3.36,30,33,1,5,451,Bhopal,0,0,0
69870,7,0.012,24,31,0,8,206,Mumbai,0,1,0
91096,0,3.84,26,28,0,4,298,Delhi,0,1,0
98358,7,1.48,61,12,0,5,219,Bhopal,1,0,0
23259,4,8.2,52,34,0,5,302,Kolkata,0,0,0
70145,0,0.8250000000000001,40,0,0,7,328,Patna,1,1,0
93453,16,0.264,64,11,0,7,708,Jaipur,0,1,1
19401,6,0.684,56,6,0,5,285,Patna,0,1,0
96768,4,3.11,40,40,1,7,529,Patna,0,0,0
121108,2,3.21,43,1,1,6,603,Delhi,0,0,0
104709,16,6.59,18,24,1,0,476,Hyderabad,0,0,1
45414,0,2.4920000000000004,31,9,0,4,263,Lucknow,0,1,0
78038,0,1.2375,49,29,0,4,382,Pune,1,0,0
27918,0,0.211,68,0,0,8,195,Jaipur,1,1,0
47506,3,0.382,65,18,0,6,248,Chennai,1,1,0
47250,0,1.36,27,26,0,6,501,Hyderabad,1,0,0
21211,12,1.17,18,1,0,1,577,Mumbai,1,0,0
27660,4,0.3175,22,0,0,7,528,Patna,1,0,0
58378,0,2.6,20,19,0,2,260,Delhi,0,1,0
112136,7,0.73,66,36,0,8,711,Delhi,0,0,1
43310,4,1.512,67,34,1,5,385,Patna,0,1,0
13686,0,1.775,70,28,0,8,507,Mumbai,1,0,0
29069,0,0.020000000000000004,44,31,0,8,398,Jaipur,1,1,0
80087,6,5.7,68,7,0,6,307,Jaipur,0,0,0
113904,0,1.34,39,30,0,7,696,Hyderabad,0,1,0
110998,20,0.09,35,15,1,1,749,Patna,0,0,1
42127,0,0.76,33,27,0,4,655,Kolkata,0,1,0
108114,13,2.3525,19,0,1,2,461,Bhopal,1,0,0
73643,12,5.21,64,31,1,0,372,Kolkata,0,0,0
32945,14,2.4925,30,19,0,5,240,Chennai,1,0,0
103959,13,1.3125,62,2,0,8,421,Kolkata,1,0,0
100049,1,2.176,33,22,1,1,413,Delhi,0,1,0
17208,13,0.98,25,21,0,8,185,Hyderabad,1,0,0
31349,7,0.31000000000000005,60,0,0,7,229,Pune,1,1,0
153440,1,2.52,25,27,0,8,842,Lucknow,0,0,1
55239,0,0.8575,27,15,0,4,170,Chennai,1,0,0
33771,2,1.15,50,19,0,1,448,Pune,1,0,0
106170,2,1.92,48,23,1,5,686,Patna,0,0,1
15709,0,0.9,29,14,0,6,217,Kolkata,0,1,0
42171,0,1.088,26,38,0,2,352,Lucknow,0,1,0
74871,18,4.49,54,32,1,5,792,Pune,0,0,1
30663,0,2.612,26,33,0,5,634,Mumbai,0,1,0
54573,2,0.8560000000000001,65,13,0,7,40,Chennai,1,1,0
125155,18,2.87,35,28,0,0,428,Bhopal,0,0,0
86853,11,1.84,47,33,0,3,353,Chennai,0,0,0
28258,5,0.379,49,1,0,0,85,Lucknow,1,1,0
23121,8,0.894,57,21,0,7,268,Pune,1,1,0
22906,0,0.025,40,2,0,1,415,Lucknow,1,0,0
142795,11,6.78,28,33,0,7,320,Patna,0,0,1
103668,4,4.77,37,20,1,2,514,Hyderabad,0,0,0
160639,1,1.61,36,12,0,7,724,Lucknow,0,0,1
57698,0,0.8025,53,16,0,5,308,Jaipur,1,0,0
111019,12,2.25,69,20,0,0,460,Delhi,0,0,0
51151,8,2.195,43,0,0,6,660,Kolkata,1,0,0
24091,0,1.205,27,0,1,6,500,Bhopal,1,0,0
90366,14,1.4075,41,13,0,5,363,Delhi,1,0,0
90163,13,1.485,30,0,0,0,302,Jaipur,1,0,0
67719,0,0.6400000000000001,69,4,0,4,543,Mumbai,1,1,0
63395,0,0.496,63,14,0,0,547,Hyderabad,1,1,0
29766,0,0.072,70,20,0,0,272,Bhopal,0,1,0
13073,1,0.8375,51,0,1,5,487,Hyderabad,1,0,0
16960,13,0.7360000000000001,46,19,0,7,338,Hyderabad,0,1,0
105953,13,1.7,53,3,0,0,517,Mumbai,1,0,0
80445,9,0.1425,24,31,1,1,299,Mumbai,1,0,0
63421,11,1.41,68,0,0,4,557,Hyderabad,1,0,0
11642,9,0.211,47,19,0,7,372,Mumbai,1,1,0
14404,5,2.3725,34,2,0,3,425,Kolkata,1,0,0
42803,6,0.84,65,23,0,4,498,Mumbai,1,0,0
67504,2,0.325,30,2,0,4,217,Delhi,1,1,0
178399,9,9.23,41,23,0,2,628,Patna,0,0,1
20402,0,0.41700000000000004,48,6,0,5,342,Lucknow,1,1,0
35878,9,3.8520000000000003,44,40,1,4,342,Pune,0,1,0
9493,9,0.06,67,26,0,1,277,Chennai,1,0,0
61698,4,0.30600000000000005,38,8,0,3,109,Bhopal,1,1,0
99312,7,2.664,61,24,0,3,529,Pune,0,1,0
101795,8,8.91,18,34,0,6,664,Delhi,0,0,1
24163,1,0.64,32,10,0,6,134,Hyderabad,1,0,0
150450,17,9.3,20,40,1,8,452,Pune,0,0,1
30570,11,1.485,23,22,0,1,651,Chennai,1,0,0
82603,8,3.204,31,16,0,5,579,Jaipur,0,1,0
100371,17,3.97,55,22,0,1,351,Bhopal,0,0,0
113818,10,0.8480000000000001,50,0,0,8,648,Mumbai,0,1,0
170072,3,9.11,69,9,1,1,620,Chennai,0,0,1
81920,12,3.732,55,7,0,5,546,Lucknow,0,1,0
31682,0,1.245,25,17,0,7,605,Mumbai,1,0,0
71548,11,0.024,43,33,0,5,195,Pune,0,1,0
88869,8,1.1,32,18,0,2,710,Hyderabad,0,0,1
13266,5,2.2920000000000003,31,13,1,4,453,Lucknow,0,1,0
54106,11,0.06,65,0,0,3,425,Chennai,1,0,0
39702,6,0.397,37,0,1,0,91,Mumbai,1,1,0
152868,17,3.03,65,24,1,4,757,Patna,0,0,1
55943,0,1.785,36,15,0,4,389,Hyderabad,1,0,0
38084,0,0.14,50,11,0,6,171,Hyderabad,1,0,0
31930,0,1.2225,53,21,0,6,240,Hyderabad,1,0,0
163781,15,5.79,41,4,0,1,349,Patna,0,0,1
47812,0,2.468,27,2,0,3,654,Chennai,0,1,0
11633,7,0.405,69,23,0,0,491,Delhi,1,1,0
65597,10,0.30400000000000005,67,8,0,4,379,Hyderabad,1,1,0
111038,13,6.82,51,4,1,4,686,Lucknow,0,0,1
162796,14,8.48,53,10,0,3,588,Mumbai,0,0,1
6730,6,0.6940000000000001,64,29,0,6,453,Jaipur,1,1,0
131656,0,9.32,53,3,0,5,670,Hyderabad,0,0,1
11470,10,0.7170000000000001,33,30,0,2,183,Bhopal,1,1,0
158677,16,7.65,32,18,1,1,504,Jaipur,0,0,1
30119,6,0.672,35,38,0,3,351,Jaipur,0,1,0
98510,12,1.6800000000000002,24,22,1,8,401,Bhopal,0,1,0
52216,9,1.94,64,16,1,4,347,Hyderabad,0,1,0
108363,13,0.64,39,4,0,0,363,Bhopal,1,0,0
98497,14,2.116,49,26,0,2,397,Delhi,0,1,0
55541,16,1.1640000000000001,60,0,0,8,235,Mumbai,0,1,0
19648,6,6.88,36,1,1,6,466,Jaipur,0,0,0
145576,12,4.7,57,17,1,2,818,Bhopal,0,0,1
48623,17,4.59,18,35,0,0,441,Kolkata,0,0,0
18101,3,0.984,52,24,0,3,124,Kolkata,1,1,0
104870,0,0.98,22,27,0,8,209,Mumbai,1,0,0
129598,6,3.62,67,1,1,6,610,Patna,0,0,1
35383,1,0.7975,29,0,1,4,490,Delhi,1,0,0
83648,17,8.95,29,15,1,5,515,Patna,0,0,0
20379,2,1.2425,38,0,0,0,560,Hyderabad,1,0,0
55268,0,2.4000000000000004,36,8,0,6,365,Lucknow,0,1,0
24184,12,0.7240000000000001,26,20,0,4,332,Hyderabad,0,1,0
53104,12,1.3525,60,14,0,6,215,Mumbai,1,0,0
167458,5,2.75,66,1,0,4,635,Patna,0,0,1
98276,2,7.31,65,2,0,4,814,Pune,0,0,1
44057,0,3.3320000000000003,53,22,0,2,328,Mumbai,0,1,0
129253,0,2.8600000000000003,59,25,0,4,711,Patna,0,1,1
123676,15,2.92,64,6,1,7,581,Lucknow,0,1,0
41819,0,1.28,68,27,1,7,450,Hyderabad,1,0,0
8297,0,0.7120000000000001,49,24,1,1,226,Chennai,1,1,0
21221,0,0.42300000000000004,52,27,0,0,357,Delhi,1,1,0
33346,10,0.651,48,0,1,1,315,Kolkata,1,1,0
168504,10,2.59,70,22,0,6,335,Kolkata,0,0,1
97105,11,0.27999999999999997,49,24,0,2,688,Jaipur,0,1,0
34444,6,0.41300000000000003,54,32,0,7,477,Pune,1,1,0
119245,11,1.848,49,25,0,3,607,Pune,0,1,0
70848,0,0.64,60,19,0,7,569,Hyderabad,1,0,0
89734,11,2.9120000000000004,54,27,0,1,269,Delhi,0,1,0
198965,2,0.74,56,20,1,4,840,Bhopal,0,0,1
100040,9,0.5575,55,1,0,5,295,Bhopal,1,0,0
29051,0,0.7490000000000001,47,18,0,0,419,Bhopal,1,1,0
82407,5,1.0925,49,6,0,0,290,Chennai,1,0,0
60153,0,0.7050000000000001,62,8,1,8,393,Patna,1,1,0
29461,6,0.5670000000000001,19,30,1,4,265,Bhopal,1,1,0
21107,14,2.3775,68,26,0,3,623,Mumbai,1,0,0
68928,7,0.5980000000000001,28,0,1,0,133,Bhopal,1,1,0
34587,6,0.06,37,15,0,2,205,Bhopal,0,1,0
6700,0,0.353,54,14,0,3,276,Chennai,1,1,0
21997,9,0.3575,26,30,0,4,219,Kolkata,1,0,0
89676,10,2.3125,55,0,0,4,561,Hyderabad,1,0,0
49542,8,1.04,66,32,0,7,724,Hyderabad,0,0,0
16673,1,1.552,36,34,0,2,209,Patna,0,1,0
74255,15,0.9039999999999999,57,39,0,6,675,Hyderabad,0,1,1
51662,0,2.1175,24,15,0,5,310,Patna,1,0,0
117112,8,3.09,22,23,0,5,486,Jaipur,0,0,0
11337,10,0.992,64,15,0,8,139,Delhi,1,1,0
104764,0,0.0975,59,10,0,6,439,Bhopal,1,0,0
110745,0,0.512,41,38,0,6,548,Hyderabad,0,1,0
90836,13,0.5625,65,16,1,0,416,Bhopal,1,0,0
104291,1,3.2439999999999998,58,30,0,0,379,Delhi,0,1,0
49627,2,3.516,24,37,1,8,558,Jaipur,0,1,0
56176,0,0.284,28,24,0,8,259,Hyderabad,0,1,0
182708,0,0.32,26,26,0,2,746,Hyderabad,0,0,1
36150,0,0.7450000000000001,66,23,0,7,500,Lucknow,1,1,0
129889,5,1.33,47,10,0,8,558,Lucknow,0,0,0
128518,8,0.532,58,4,1,0,723,Kolkata,0,1,1
64593,0,0.022000000000000002,20,24,0,2,120,Lucknow,1,1,0
55816,4,0.05,39,10,0,5,54,Patna,1,1,0
89637,14,2.64,57,15,1,3,792,Pune,0,0,1
55376,8,0.26,68,34,0,7,197,Patna,0,1,0
91917,13,3.69,37,10,1,8,608,Pune,0,0,0
51480,2,3.3320000000000003,49,10,0,6,289,Delhi,0,1,0
43202,3,0.326,65,1,0,0,330,Mumbai,1,1,0
121022,9,7.28,24,33,0,1,563,Hyderabad,0,0,1
105980,10,0.235,24,0,0,0,387,Mumbai,1,0,0
58353,3,0.659,37,14,0,8,434,Patna,1,1,0
91086,1,0.7925,42,16,1,3,569,Mumbai,1,0,0
48787,0,3.0,62,28,0,7,476,Hyderabad,0,1,0
77068,15,1.36,52,39,1,4,436,Chennai,0,0,0
41087,2,0.8980000000000001,61,4,0,4,396,Mumbai,1,1,0
176445,19,2.43,41,31,1,4,483,Lucknow,0,0,1
98574,11,0.8825,57,25,0,4,531,Hyderabad,1,0,0
83656,7,2.375,30,3,0,2,439,Jaipur,1,0,0
37785,17,5.78,69,23,1,5,625,Lucknow,0,0,0
113581,0,1.4640000000000002,65,39,0,0,596,Chennai,0,1,0
60211,2,2.375,56,12,1,7,209,Chennai,1,0,0
9505,0,0.8225,21,20,0,3,560,Bhopal,1,0,0
99382,1,0.2375,29,14,1,5,194,Lucknow,1,0,0
126431,15,3.9880000000000004,34,32,0,1,446,Pune,0,1,1
53647,5,1.072,18,7,1,1,491,Jaipur,0,1,0
177777,18,8.51,34,12,0,7,782,Hyderabad,0,0,1
65892,10,0.166,19,0,0,0,27,Chennai,1,1,0
58476,0,2.924,23,40,1,7,521,Chennai,0,1,0
100929,4,1.31,61,1,0,0,545,Jaipur,1,0,0
47906,0,0.9810000000000001,28,5,1,8,534,Bhopal,1,1,0
65583,16,5.53,70,23,1,0,709,Pune,0,0,1
29365,9,0.0625,60,2,0,3,404,Delhi,1,0,0
8029,0,0.6040000000000001,35,0,0,8,105,Chennai,1,1,0
41156,0,0.145,57,20,0,0,503,Bhopal,1,1,0
25516,18,7.99,42,29,1,8,345,Kolkata,0,0,0
89972,5,2.1425,56,28,0,7,566,Hyderabad,1,0,0
74938,8,1.205,45,0,0,4,263,Jaipur,1,0,0
118521,6,3.132,63,16,0,5,716,Patna,0,1,1
65372,0,0.145,33,11,1,4,61,Kolkata,1,1,0
50370,0,1.968,29,10,0,3,261,Kolkata,0,1,0
33167,10,1.576,58,24,0,3,515,Patna,0,1,0
59700,11,1.5275,69,15,0,7,330,Pune,1,0,0
67538,0,0.044000000000000004,46,0,0,7,399,Lucknow,1,1,0
74832,7,3.008,40,26,1,8,526,Lucknow,0,1,0
58604,0,0.07900000000000001,38,10,0,2,197,Patna,1,1,0
51701,13,1.64,33,20,0,7,496,Lucknow,1,0,0
70951,4,0.018,70,28,0,2,161,Pune,1,1,0
30116,13,2.08,68,2,0,1,327,Hyderabad,1,0,0
45052,0,0.7000000000000001,65,18,0,1,606,Mumbai,0,1,0
83670,17,5.15,58,27,0,8,343,Bhopal,0,0,0
53503,0,0.6525,62,30,0,3,610,Patna,1,0,0
30434,18,7.23,43,20,0,4,578,Bhopal,0,0,0
193847,10,3.21,54,25,1,1,445,Chennai,0,0,1
58999,0,2.9000000000000004,39,21,0,8,248,Pune,0,1,0
29199,0,0.28500000000000003,68,0,0,6,521,Bhopal,1,1,0
64060,6,3.008,27,10,0,2,290,Patna,0,1,0
143379,4,0.31,24,13,1,5,848,Hyderabad,0,0,1
191806,17,2.83,26,35,1,6,354,Lucknow,0,0,1
116665,17,4.99,42,39,1,5,522,Kolkata,0,0,1
186675,13,0.45,63,40,1,5,823,Kolkata,0,0,1
29959,0,0.18600000000000003,32,0,0,7,145,Chennai,1,1,0
66281,0,0.935,30,11,0,7,263,Bhopal,1,1,0
106703,8,9.77,59,21,1,4,843,Jaipur,0,0,1
12981,0,0.7400000000000001,63,30,0,3,467,Patna,1,1,0
190251,10,2.52,43,3,1,4,486,Jaipur,0,0,1
47533,1,0.261,38,20,0,8,342,Patna,1,1,0
19797,1,0.646,40,15,0,5,98,Patna,1,1,0
17763,0,0.295,61,0,0,2,425,Hyderabad,1,0,0
6081,10,0.9480000000000001,45,15,0,2,198,Chennai,1,1,0
74378,0,0.5625,68,21,0,0,273,Kolkata,1,0,0
21097,3,1.0,55,3,1,4,95,Chennai,1,1,0
86795,4,1.24,29,10,0,5,478,Chennai,1,0,0
109333,6,7.71,41,36,0,7,698,Delhi,0,0,1
193570,20,0.02,30,39,0,8,675,Patna,0,0,1
16978,5,3.5560000000000005,57,3,0,6,507,Jaipur,0,1,0
100645,6,1.08,65,14,0,0,451,Hyderabad,0,1,0
37852,14,6.68,19,19,1,6,594,Pune,0,0,0
51831,12,2.015,56,11,0,8,514,Patna,1,0,0
52552,5,0.164,29,12,0,3,471,Mumbai,1,1,0
58616,14,1.1075,56,1,0,6,667,Patna,1,0,0
110040,19,4.94,68,29,0,8,317,Kolkata,0,0,0
58454,1,0.31200000000000006,31,15,0,0,76,Jaipur,1,1,0
107022,11,1.205,47,31,0,8,168,Lucknow,1,0,0
20744,12,3.18,58,39,1,3,797,Lucknow,0,0,0
188489,4,3.61,67,37,1,7,725,Kolkata,0,0,1
54747,0,0.669,60,0,0,2,128,Patna,1,1,0
20505,3,0.633,65,20,0,1,518,Patna,1,1,0
91229,1,0.58,36,0,0,7,423,Pune,1,0,0
62560,2,2.2425,48,20,1,7,231,Kolkata,1,0,0
88338,14,3.4520000000000004,60,9,0,2,542,Patna,0,1,0
22597,2,5.09,67,4,0,7,365,Jaipur,0,0,0
62093,4,4.33,60,10,0,5,330,Lucknow,0,0,0
100813,14,0.9425,42,0,0,8,414,Mumbai,1,0,0
46349,7,0.7070000000000001,21,26,0,5,318,Patna,1,1,0
112117,0,2.688,67,39,1,7,193,Chennai,0,1,0
58903,0,0.196,68,3,0,1,241,Bhopal,1,1,0
74775,12,1.6775,30,12,0,0,472,Lucknow,1,0,0
130598,16,2.52,53,15,1,1,547,Delhi,0,0,1
129501,12,0.07600000000000001,59,13,0,3,647,Kolkata,0,1,1
81532,4,1.7475,54,12,0,8,507,Pune,1,0,0
109280,0,2.58,20,26,1,6,621,Chennai,0,1,0
12669,0,1.0275,33,27,0,8,461,Kolkata,1,0,0
16722,3,0.526,43,0,0,8,515,Patna,1,1,0
62135,0,0.9470000000000001,57,0,0,8,44,Patna,1,1,0
60504,1,0.5950000000000001,56,13,0,7,418,Patna,1,1,0
97061,0,1.645,36,6,0,5,322,Lucknow,1,0,0
83828,5,0.16,63,11,0,6,658,Bhopal,1,0,0
21970,8,0.664,32,2,0,1,565,Hyderabad,0,1,0
40372,1,3.01,49,13,1,0,659,Mumbai,0,0,0
27353,0,0.539,66,0,0,4,467,Kolkata,1,1,0
12704,4,0.777,38,10,0,7,204,Delhi,1,1,0
28212,6,0.321,18,31,0,2,246,Chennai,1,1,0
104679,2,1.4240000000000002,23,33,0,6,228,Bhopal,0,1,0
47385,7,0.64,44,0,1,4,485,Lucknow,1,0,0
48425,7,1.02,40,32,1,7,432,Bhopal,0,1,0
182647,16,9.49,64,36,0,5,377,Jaipur,0,0,1
67328,3,0.635,48,0,0,5,416,Pune,1,1,0
81678,1,0.6240000000000001,29,26,0,6,214,Patna,0,1,0
27765,14,2.888,38,16,0,6,617,Hyderabad,0,1,0
97050,1,2.888,69,30,0,3,491,Pune,0,1,0
57886,7,0.666,19,32,0,7,142,Hyderabad,1,1,0
11278,0,0.54,22,5,0,5,376,Kolkata,0,1,0
52911,0,0.40800000000000003,26,22,0,7,259,Pune,1,1,0
91449,1,1.07,37,2,1,6,665,Delhi,0,0,0
23556,7,8.17,63,39,1,0,491,Jaipur,0,0,0
101836,14,6.55,35,2,1,3,786,Chennai,0,0,1
151570,14,5.07,39,32,1,6,833,Patna,0,0,1
65098,10,3.43,25,12,0,8,323,Mumbai,0,0,0
45462,0,0.18400000000000002,51,12,0,1,74,Jaipur,1,1,0
55641,7,0.10600000000000001,26,28,0,4,393,Delhi,1,1,0
141060,11,9.69,24,15,0,8,757,Hyderabad,0,0,1
94603,7,0.8,47,20,0,8,289,Pune,0,1,0
9971,6,0.24,35,12,0,5,269,Lucknow,0,1,0
123513,3,3.848,44,3,0,6,216,Patna,0,1,0
53516,0,1.3725,33,22,0,8,426,Hyderabad,1,0,0
8325,14,1.9925,38,0,0,7,181,Hyderabad,1,0,0
146430,1,0.44,22,32,1,5,604,Lucknow,0,0,1
